traffic_volume,holiday,temp,rain_1h,clouds_all,weather_main,weather_description
5888,None,285.8,0,90,Drizzle,light intensity drizzle
5888,None,285.8,0,90,Mist,mist
5888,None,285.8,0,90,Rain,light rain
5888,None,285.8,0,90,Drizzle,drizzle
5888,None,285.8,0,90,Rain,moderate rain
6473,None,285.29,0,90,Rain,light rain
6473,None,285.29,0,90,Mist,mist
6473,None,285.29,0,90,Drizzle,light intensity drizzle
6488,None,284.77,0,90,Rain,moderate rain
6488,None,284.77,0,90,Mist,mist
6488,None,284.77,0,90,Rain,light rain
5351,None,284.29,0,90,Drizzle,light intensity drizzle
5351,None,284.29,0,90,Mist,mist
5351,None,284.29,0,90,Rain,moderate rain
5351,None,284.29,0,90,Rain,light rain
3500,None,283.79,0,90,Drizzle,light intensity drizzle
3500,None,283.79,0,90,Mist,mist
3500,None,283.79,0,90,Rain,light rain
2856,None,283.44,0,90,Rain,light rain
2856,None,283.44,0,90,Mist,mist
2856,None,283.44,0,90,Drizzle,drizzle
2587,None,283.22,0,90,Rain,moderate rain
2587,None,283.22,0,90,Mist,mist
2587,None,283.22,0,90,Drizzle,light intensity drizzle
1979,None,282.82,0,90,Clouds,overcast clouds
1284,None,282.13,0,90,Clouds,overcast clouds
665,None,281.05,0,90,Rain,light rain
665,None,281.05,0,90,Rain,moderate rain
665,None,281.05,0,90,Drizzle,light intensity drizzle
432,None,280.44,0,90,Drizzle,drizzle
432,None,280.44,0,90,Rain,light rain
326,None,280.07,0,90,Rain,light rain
326,None,280.07,0,90,Mist,mist
326,None,280.07,0,90,Drizzle,light intensity drizzle
380,None,279.54,0,90,Rain,light rain
380,None,279.54,0,90,Mist,mist
380,None,279.54,0,90,Drizzle,light intensity drizzle
380,None,279.54,0,90,Drizzle,drizzle
705,None,278.93,0,90,Rain,light rain
705,None,278.93,0,90,Mist,mist
705,None,278.93,0,90,Rain,moderate rain
705,None,278.93,0,90,Drizzle,light intensity drizzle
705,None,278.93,0,90,Drizzle,drizzle
2430,None,278.27,0,90,Rain,heavy intensity rain
2430,None,278.27,0,90,Mist,mist
2430,None,278.27,0,90,Rain,moderate rain
2430,None,278.27,0,90,Thunderstorm,proximity thunderstorm with rain
5426,None,278.07,0,90,Rain,heavy intensity rain
5426,None,278.07,0,90,Mist,mist
5426,None,278.07,0,90,Rain,moderate rain
6499,None,277.53,0,90,Rain,light rain
6499,None,277.53,0,90,Rain,moderate rain
5856,None,276.23,0,90,Rain,light rain
5856,None,276.23,0,90,Mist,mist
5856,None,276.23,0,90,Rain,moderate rain
5234,None,275.66,0,90,Rain,light rain
5234,None,275.66,0,90,Mist,mist
5234,None,275.66,0,90,Snow,heavy snow
4695,None,275.02,0,90,Rain,light rain
4695,None,275.02,0,90,Mist,mist
4695,None,275.02,0,90,Rain,moderate rain
4695,None,275.02,0,90,Snow,heavy snow
5341,None,275.03,0,90,Rain,light rain
5341,None,275.03,0,90,Snow,heavy snow
5341,None,275.03,0,90,Mist,mist
5341,None,275.03,0,90,Rain,moderate rain
5943,None,274.5,0,90,Mist,mist
5943,None,274.5,0,90,Snow,heavy snow
5874,None,275.01,0,90,Snow,heavy snow
5879,None,275.38,0,90,Snow,heavy snow
5879,None,275.38,0,90,Mist,mist
6060,None,275.85,0,90,Snow,heavy snow
6348,None,276.56,0,90,Clouds,overcast clouds
5955,None,276.7,0,90,Clouds,overcast clouds
5341,None,276.71,0,90,Clouds,overcast clouds
4144,None,276.43,0,90,Clouds,overcast clouds
3249,None,276.23,0,90,Clouds,overcast clouds
3017,None,275.99,0,75,Clouds,broken clouds
2765,None,276.28,0,90,Clouds,overcast clouds
1894,None,276.28,0,90,Clouds,overcast clouds
1159,None,276.01,0,90,Clouds,overcast clouds
822,None,275.36,0,90,Clouds,overcast clouds
641,None,274.93,0,20,Clouds,few clouds
411,None,274.28,0,20,Clouds,few clouds
468,None,274.01,0,1,Clear,sky is clear
723,None,273.71,0,1,Clear,sky is clear
1415,None,273.43,0,1,Clear,sky is clear
2191,None,273.65,0,20,Clouds,few clouds
3185,None,274.58,0,75,Clouds,broken clouds
4076,None,275.39,0,90,Clouds,overcast clouds
4522,None,275.44,0,0,Clear,sky is clear
6012,None,276.11,0,90,Clouds,overcast clouds
5975,None,276.48,0,90,Clouds,overcast clouds
5307,None,276.5,0,90,Clouds,overcast clouds
4678,None,276.56,0,90,Clouds,overcast clouds
4405,None,276.61,0,90,Clouds,overcast clouds
4403,None,276.9,0,90,Clouds,overcast clouds
4311,None,276.61,0,90,Clouds,overcast clouds
4198,None,276.34,0,90,Clouds,overcast clouds
3475,None,275.96,0,90,Clouds,overcast clouds
3078,None,275.6,0,90,Clouds,overcast clouds
2931,None,274.86,0,90,Clouds,overcast clouds
2941,None,274.05,0,20,Clouds,few clouds
2240,None,273.62,0,20,Clouds,few clouds
1564,None,273.52,0,20,Clouds,few clouds
795,None,273.54,0,90,Clouds,overcast clouds
447,None,273.63,0,90,Clouds,overcast clouds
443,None,273.63,0,90,Clouds,overcast clouds
330,None,273.22,0,90,Clouds,overcast clouds
453,None,272.75,0,75,Clouds,broken clouds
755,None,272.16,0,75,Clouds,broken clouds
953,None,271.06,0,20,Clouds,few clouds
1650,None,270.68,0,1,Clear,sky is clear
2442,None,272.6,0,1,Clear,sky is clear
3230,None,274.06,0,1,Clear,sky is clear
3575,None,275.81,0,1,Clear,sky is clear
4139,None,277.54,0,20,Clouds,few clouds
3892,None,278.54,0,40,Clouds,scattered clouds
3989,None,278.97,0,40,Clouds,scattered clouds
4294,None,278.91,0,75,Clouds,broken clouds
4521,None,278.81,0,75,Clouds,broken clouds
4280,None,278.27,0,75,Clouds,broken clouds
3945,None,276.67,0,75,Clouds,broken clouds
3169,None,275.86,0,75,Clouds,broken clouds
2772,None,274.29,0,75,Clouds,broken clouds
2213,None,273.37,0,75,Clouds,broken clouds
1570,None,272.77,0,75,Clouds,broken clouds
1065,None,272.01,0,75,Clouds,broken clouds
530,None,271.78,0,40,Clouds,scattered clouds
331,None,271.41,0,75,Haze,haze
270,None,271.46,0,75,Mist,mist
316,None,271.76,0,75,Clouds,broken clouds
799,None,272.24,0,90,Clouds,overcast clouds
2513,None,271.98,0,90,Clouds,overcast clouds
5503,None,271.53,0,40,Clouds,scattered clouds
6642,None,271.46,0,40,Clouds,scattered clouds
6195,None,271.7,0,40,Clouds,scattered clouds
5246,None,273.26,0,75,Clouds,broken clouds
4460,None,274.9,0,90,Clouds,overcast clouds
4580,None,276.33,0,90,Clouds,overcast clouds
4771,None,277.58,0,90,Snow,heavy snow
4836,None,278.5,0,90,Clouds,overcast clouds
5138,None,279.3,0,90,Clouds,overcast clouds
5606,None,279.89,0,90,Clouds,overcast clouds
6120,None,280.11,0,40,Clouds,scattered clouds
5985,None,279.82,0,40,Clouds,scattered clouds
4418,None,278.69,0,40,Clouds,scattered clouds
3089,None,277.75,0,40,Clouds,scattered clouds
2636,None,276.77,0,40,Clouds,scattered clouds
2117,None,276.61,0,75,Clouds,broken clouds
1437,None,276.06,0,75,Clouds,broken clouds
920,None,275.22,0,20,Clouds,few clouds
600,None,274.75,0,20,Clouds,few clouds
393,None,274.24,0,20,Clouds,few clouds
298,None,273.47,0,20,Clouds,few clouds
352,None,273.5,0,1,Clear,sky is clear
762,None,273.15,0,75,Clouds,broken clouds
2519,None,273,0,20,Clouds,few clouds
5478,None,272.69,0,20,Clouds,few clouds
6728,None,273.08,0,40,Clouds,scattered clouds
5972,None,273.91,0,75,Clouds,broken clouds
5280,None,274.82,0,75,Clouds,broken clouds
4626,None,276.16,0,75,Clouds,broken clouds
4947,None,277.69,0,90,Clouds,overcast clouds
5125,None,278.47,0,90,Clouds,overcast clouds
5130,None,279.12,0,90,Clouds,overcast clouds
5394,None,279.28,0,90,Clouds,overcast clouds
5837,None,280.19,0,90,Clouds,overcast clouds
6222,None,280.5,0,90,Clouds,overcast clouds
5992,None,280.3,0,90,Clouds,overcast clouds
4578,None,279.58,0,75,Clouds,broken clouds
3246,None,278.78,0,75,Clouds,broken clouds
2834,None,278.5,0,90,Clouds,overcast clouds
2578,None,276.93,0,75,Clouds,broken clouds
1979,None,276.03,0,40,Clouds,scattered clouds
1326,None,275.01,0,40,Clouds,scattered clouds
541,None,273.87,0,40,Clouds,scattered clouds
346,None,272.99,0,1,Clear,sky is clear
265,None,272.41,0,1,Clear,sky is clear
338,None,272.31,0,1,Clear,sky is clear
765,None,272.39,0,1,Clear,sky is clear
2611,None,271.73,0,1,Clear,sky is clear
5577,None,271.54,0,1,Clear,sky is clear
6908,None,271.12,0,1,Clear,sky is clear
6079,None,271.17,0,20,Clouds,few clouds
5309,None,273.11,0,20,Clouds,few clouds
4567,None,276.01,0,20,Clouds,few clouds
4804,None,278.27,0,20,Clouds,few clouds
5041,None,279.84,0,20,Clouds,few clouds
5051,None,280.68,0,40,Clouds,scattered clouds
5274,None,281.22,0,20,Clouds,few clouds
5936,None,281.8,0,20,Clouds,few clouds
6128,None,282.2,0,40,Clouds,scattered clouds
5821,None,281.48,0,20,Clouds,few clouds
4040,None,280,0,20,Clouds,few clouds
2711,None,278.48,0,20,Clouds,few clouds
2690,None,276.86,0,20,Clouds,few clouds
2539,None,275.45,0,1,Clear,sky is clear
1925,None,274.05,0,1,Clear,sky is clear
1471,None,272.75,0,1,Clear,sky is clear
716,None,271.73,0,1,Clear,sky is clear
453,None,270.91,0,1,Clear,sky is clear
324,None,270.15,0,1,Clear,sky is clear
390,None,269.68,0,1,Clear,sky is clear
775,None,269.44,0,1,Clear,sky is clear
2572,None,268.96,0,1,Clear,sky is clear
5595,None,268.61,0,1,Clear,sky is clear
6852,None,268.74,0,1,Clear,sky is clear
5892,None,268.45,0,20,Clouds,few clouds
5327,None,270.9,0,1,Clear,sky is clear
4756,None,273.45,0,1,Clear,sky is clear
5073,None,275.9,0,20,Clouds,few clouds
5286,None,278.7,0,20,Clouds,few clouds
5189,None,280.25,0,20,Clouds,few clouds
5495,None,281.67,0,1,Clear,sky is clear
5713,None,283.03,0,1,Clear,sky is clear
6317,None,283.13,0,1,Clear,sky is clear
6306,None,283.04,0,20,Clouds,few clouds
4867,None,281.3,0,20,Clouds,few clouds
3501,None,279.84,0,40,Clouds,scattered clouds
3110,None,278.88,0,40,Clouds,scattered clouds
2727,None,278.51,0,90,Clouds,overcast clouds
1825,None,279.26,0,90,Clouds,overcast clouds
1222,None,279.21,0,90,Drizzle,light intensity drizzle
611,None,278.85,0,90,Clouds,overcast clouds
441,None,277.59,0,75,Haze,haze
331,None,277.01,0,40,Clouds,scattered clouds
365,None,277.15,0,75,Clouds,broken clouds
708,None,277.9,0,75,Clouds,broken clouds
2379,None,278.31,0,90,Clouds,overcast clouds
5236,None,278.63,0,90,Clouds,overcast clouds
6509,None,278.22,0,90,Clouds,overcast clouds
5723,None,277.58,0,75,Clouds,broken clouds
5239,None,278.02,0,40,Clouds,scattered clouds
4723,None,278.37,0,90,Clouds,overcast clouds
5330,None,278.78,0,90,Clouds,overcast clouds
5403,None,278.78,0,75,Clouds,broken clouds
5446,None,279.59,0,75,Clouds,broken clouds
5669,None,279.64,0,1,Clear,sky is clear
6093,None,280,0,40,Clouds,scattered clouds
6323,None,279.76,0,40,Clouds,scattered clouds
5856,None,278.9,0,40,Clouds,scattered clouds
4987,None,277.06,0,40,Clouds,scattered clouds
3681,None,275.29,0,40,Clouds,scattered clouds
2902,None,274.98,0,20,Clouds,few clouds
2929,None,273.31,0,20,Clouds,few clouds
2728,None,272.77,0,1,Clear,sky is clear
1693,None,272.06,0,1,Clear,sky is clear
1166,None,272.01,0,20,Clouds,few clouds
724,None,271.8,0,75,Clouds,broken clouds
568,None,271.3,0,75,Clouds,broken clouds
343,None,270.41,0,20,Clouds,few clouds
383,None,269.9,0,20,Clouds,few clouds
703,None,269.56,0,1,Clear,sky is clear
1229,None,269.39,0,20,Clouds,few clouds
2057,None,269.24,0,20,Clouds,few clouds
3246,None,268.99,0,40,Clouds,scattered clouds
4390,None,271.47,0,75,Clouds,broken clouds
4573,None,272.85,0,75,Clouds,broken clouds
4269,None,273.93,0,75,Clouds,broken clouds
4833,None,274.85,0,75,Clouds,broken clouds
4442,None,275.43,0,75,Clouds,broken clouds
4397,None,275.73,0,40,Clouds,scattered clouds
4314,None,275.9,0,40,Clouds,scattered clouds
4413,None,276.29,0,75,Clouds,broken clouds
4125,None,276.41,0,75,Clouds,broken clouds
4004,None,276.29,0,75,Clouds,broken clouds
3404,None,276.13,0,90,Clouds,overcast clouds
2777,None,275.93,0,90,Clouds,overcast clouds
2579,None,275.93,0,90,Clouds,overcast clouds
2552,None,275.67,0,90,Clouds,overcast clouds
1952,None,275.58,0,90,Clouds,overcast clouds
2125,None,275.67,0,90,Clouds,overcast clouds
730,None,275.6,0,90,Clouds,overcast clouds
730,None,275.77,0,90,Clouds,overcast clouds
345,None,275.42,0,90,Clouds,overcast clouds
223,None,275.47,0,90,Clouds,overcast clouds
488,None,275.33,0,90,Clouds,overcast clouds
710,None,275.08,0,90,Clouds,overcast clouds
1165,None,275.08,0,90,Clouds,overcast clouds
2067,None,275.09,0,90,Rain,light rain
2067,None,275.09,0,90,Snow,heavy snow
2911,None,275.44,0,90,Clouds,overcast clouds
3527,None,276.1,0,90,Clouds,overcast clouds
3765,None,276.45,0,90,Clouds,overcast clouds
4063,None,276.76,0,90,Clouds,overcast clouds
4043,None,277.11,0,90,Clouds,overcast clouds
4200,None,278.13,0,90,Clouds,overcast clouds
4105,None,278.44,0,90,Clouds,overcast clouds
4015,None,278.44,0,90,Clouds,overcast clouds
3620,None,278.09,0,90,Clouds,overcast clouds
3652,None,277.72,0,90,Clouds,overcast clouds
2837,None,277.41,0,90,Clouds,overcast clouds
2446,None,277.2,0,90,Clouds,overcast clouds
1950,None,277.06,0,90,Clouds,overcast clouds
1451,None,276.7,0,90,Clouds,overcast clouds
999,None,276.54,0,90,Rain,light rain
1720,None,276.07,0,90,Clouds,overcast clouds
1299,None,275.67,0,75,Clouds,broken clouds
304,None,274.97,0,40,Clouds,scattered clouds
412,None,274.86,0,20,Clouds,few clouds
753,None,273.45,0,75,Mist,mist
2562,None,272.66,0,20,Clouds,few clouds
5658,None,272.18,0,20,Clouds,few clouds
6877,None,272.32,0,1,Clear,sky is clear
5981,None,272.69,0,90,Clouds,overcast clouds
4999,None,274.26,0,90,Clouds,overcast clouds
4408,None,275.99,0,90,Clouds,overcast clouds
4575,None,277.35,0,90,Clouds,overcast clouds
4710,None,277.83,0,90,Clouds,overcast clouds
4648,None,278.47,0,90,Clouds,overcast clouds
4968,None,278.71,0,46,Clear,sky is clear
6124,None,280.56,0,46,Clear,sky is clear
6134,None,280.56,0,46,Clear,sky is clear
4265,None,279.26,0,46,Clear,sky is clear
2415,None,280.56,0,46,Clear,sky is clear
1963,None,280.56,0,46,Clear,sky is clear
1454,None,280.56,0,46,Clear,sky is clear
938,None,280.56,0,46,Clear,sky is clear
537,None,280.56,0,46,Clear,sky is clear
313,None,274.41,0,98,Clear,sky is clear
256,None,274.41,0,98,Clear,sky is clear
356,None,274.41,0,98,Clear,sky is clear
788,None,274.41,0,98,Clear,sky is clear
2565,None,274.41,0,98,Clear,sky is clear
5330,None,274.41,0,98,Clear,sky is clear
6181,None,274.91,0,99,Clear,sky is clear
6182,None,274.91,0,99,Clear,sky is clear
5720,None,274.91,0,99,Clear,sky is clear
4612,None,274.91,0,99,Clear,sky is clear
4666,None,277.12,0,90,Mist,mist
5022,None,278.04,0,90,Clouds,overcast clouds
5490,None,278.19,0,90,Clouds,overcast clouds
5973,None,278.38,0,90,Clouds,overcast clouds
6201,None,278.59,0,90,Mist,mist
5453,None,278.65,0,90,Mist,mist
3921,None,278.74,0,90,Haze,haze
3921,None,278.74,0,90,Mist,mist
2835,None,278.87,0,90,Haze,haze
2835,None,278.87,0,90,Mist,mist
2450,None,279.02,0,90,Haze,haze
2450,None,279.02,0,90,Mist,mist
2078,None,278.84,0,90,Haze,haze
2078,None,278.84,0,90,Drizzle,heavy intensity drizzle
2078,None,278.84,0,90,Mist,mist
1671,None,278.56,0,90,Haze,haze
1671,None,278.56,0,90,Rain,light rain
1671,None,278.56,0,90,Drizzle,drizzle
1472,None,278.5,0,90,Haze,haze
1472,None,278.5,0,90,Mist,mist
792,None,278.03,0,90,Haze,haze
792,None,278.03,0,90,Rain,light rain
792,None,278.03,0,90,Mist,mist
811,None,277.28,0,90,Rain,light rain
811,None,277.28,0,90,Mist,mist
671,None,277.06,0,90,Rain,light rain
671,None,277.06,0,90,Mist,mist
671,None,277.06,0,90,Rain,moderate rain
671,None,277.06,0,90,Snow,snow
474,None,276.83,0,90,Rain,light rain
474,None,276.83,0,90,Mist,mist
474,None,276.83,0,90,Rain,moderate rain
790,None,277.15,0,90,Rain,light rain
790,None,277.15,0,90,Mist,mist
2619,None,277.57,0,90,Rain,light rain
2619,None,277.57,0,90,Mist,mist
5788,None,277.51,0,90,Rain,light rain
5788,None,277.51,0,90,Mist,mist
5788,None,277.51,0,90,Drizzle,light intensity drizzle
7088,None,277.41,0,90,Drizzle,light intensity drizzle
7088,None,277.41,0,90,Mist,mist
6264,None,277.68,0,90,Mist,mist
6264,None,277.68,0,90,Drizzle,drizzle
5230,None,278.15,0,90,Clouds,overcast clouds
4567,None,278.42,0,90,Clouds,overcast clouds
4769,None,278.61,0,90,Clouds,overcast clouds
5011,None,279.14,0,90,Clouds,overcast clouds
4889,None,278.99,0,90,Clouds,overcast clouds
5367,None,278.83,0,90,Rain,light rain
5678,None,278.57,0,90,Rain,light rain
5678,None,278.57,0,90,Drizzle,light intensity drizzle
6267,None,278.21,0,90,Rain,light rain
6267,None,278.21,0,90,Mist,mist
6267,None,278.21,0,90,Drizzle,drizzle
6267,None,278.21,0,90,Drizzle,light intensity drizzle
6057,None,277.96,0,90,Mist,mist
6057,None,277.96,0,90,Rain,moderate rain
4883,None,277.51,0,90,Mist,mist
2927,None,277.18,0,90,Clouds,overcast clouds
2594,None,277.08,0,90,Clouds,overcast clouds
2347,None,276.98,0,90,Clouds,overcast clouds
1544,None,276.93,0,90,Rain,light rain
1219,None,276.76,0,90,Clouds,overcast clouds
783,None,276.79,0,90,Clouds,overcast clouds
357,None,276.64,0,90,Clouds,overcast clouds
286,None,276.41,0,90,Clouds,overcast clouds
396,None,276.32,0,90,Clouds,overcast clouds
791,None,276.32,0,90,Clouds,overcast clouds
2681,None,276.29,0,90,Clouds,overcast clouds
5614,None,276.29,0,90,Clouds,overcast clouds
6834,None,276.38,0,90,Clouds,overcast clouds
6280,None,276.94,0,90,Clouds,overcast clouds
5460,None,277.39,0,90,Clouds,overcast clouds
4670,None,278.31,0,90,Clouds,overcast clouds
5071,None,278.71,0,90,Clouds,overcast clouds
5246,None,279.86,0,90,Clouds,overcast clouds
5039,None,279.97,0,75,Clouds,broken clouds
5411,None,280.53,0,90,Clouds,overcast clouds
5866,None,280.57,0,90,Clouds,overcast clouds
6556,None,280.3,0,90,Clouds,overcast clouds
6204,None,279.79,0,90,Clouds,overcast clouds
4688,None,278.91,0,90,Clouds,overcast clouds
3326,None,277.79,0,40,Clouds,scattered clouds
3229,None,277,0,75,Clouds,broken clouds
2790,None,276.52,0,75,Clouds,broken clouds
1946,None,276.25,0,40,Clouds,scattered clouds
1181,None,276.1,0,90,Clouds,overcast clouds
649,None,276.1,0,75,Clouds,broken clouds
422,None,275.91,0,40,Clouds,scattered clouds
340,None,275.69,0,40,Clouds,scattered clouds
365,None,275.4,0,40,Clouds,scattered clouds
683,None,275.44,0,20,Clouds,few clouds
2471,None,275.35,0,20,Clouds,few clouds
5538,None,275.4,0,1,Clear,sky is clear
6880,None,275.4,0,1,Clear,sky is clear
5906,None,275.89,0,1,Clear,sky is clear
5234,None,277.07,0,1,Clear,sky is clear
4719,None,278.66,0,1,Clear,sky is clear
5304,None,282.16,0,75,Clouds,broken clouds
5487,None,282.49,0,1,Clear,sky is clear
5532,None,284.21,0,40,Clouds,scattered clouds
5816,None,284.57,0,40,Clouds,scattered clouds
5958,None,284.64,0,75,Clouds,broken clouds
6455,None,284.11,0,40,Clouds,scattered clouds
6154,None,282.06,0,40,Clouds,scattered clouds
5330,None,279.8,0,20,Clouds,few clouds
3540,None,278.54,0,20,Clouds,few clouds
3193,None,278.09,0,1,Clear,sky is clear
2948,None,277.88,0,1,Clear,sky is clear
2496,None,277.36,0,20,Clouds,few clouds
1707,None,277.25,0,20,Clouds,few clouds
1090,None,276.64,0,1,Clear,sky is clear
735,None,275.98,0,1,Clear,sky is clear
537,None,275.73,0,1,Clear,sky is clear
371,None,275.63,0,20,Clouds,few clouds
397,None,275.29,0,20,Clouds,few clouds
696,None,275.25,0,75,Clouds,broken clouds
1301,None,275.1,0,40,Mist,mist
1932,None,275.23,0,40,Clouds,scattered clouds
2952,None,276.09,0,20,Clouds,few clouds
3529,None,277.86,0,20,Clouds,few clouds
3837,None,280.05,0,20,Clouds,few clouds
4338,None,281.75,0,20,Clouds,few clouds
4762,None,283.15,0,20,Clouds,few clouds
4367,None,283.99,0,75,Clouds,broken clouds
4369,None,284.03,0,75,Clouds,broken clouds
4536,None,283.98,0,1,Clear,sky is clear
4520,None,283,0,1,Clear,sky is clear
4677,None,281.46,0,90,Clouds,overcast clouds
4025,None,280.71,0,90,Clouds,overcast clouds
3128,None,280.24,0,90,Clouds,overcast clouds
2905,None,280.18,0,90,Clouds,overcast clouds
2853,None,280.08,0,90,Clouds,overcast clouds
3288,None,280.23,0,90,Clouds,overcast clouds
2239,None,280.33,0,90,Clouds,overcast clouds
1381,None,280.27,0,90,Haze,haze
922,None,279.87,0,90,Drizzle,light intensity drizzle
922,None,279.87,0,90,Rain,light rain
